customer,overageMax,overageMin,revenueTotal,overage,recchrge,revenue,revenueChange,custcareTotal,mouTotal,custcare,custcareLast,directas,directasLast,dropvce,dropvceLast,mou,mouChange,outcalls,peakOffPeak,peakOffPeakLast,roam,occupation,regionType,marry,children,income,credit,creditCard,churn
1085735,0,0,269.22,0,44.87,44.87,-0.432025316,0,1453.3576907,0,0,0,0,3.8333333333,5,242.22628178,-0.497977281,92,1.262295082,1.2727272727,1.1666666667,,town,yes,true,4,aa,true,true
1085749,0,0,60.36,0,29.99,30.18,-0.323155783,0,30.521303324,0,0,1,1,0,0,15.260651662,-0.939935101,5.5,I,I,0,,,unknown,false,0,b,false,true
1085750,0,0,179.94,0,29.99,29.99,-0.012512348,0,726.68758729,0,0,0,0,3.1666666667,3,121.11459788,6.4416475478,23.666666667,1.8979591837,1.875,0,,,yes,false,9,aa,true,false
1085759,0,0,239.96,0,59.99,59.99,1.0003334445,0,2038.4414217,0,0,0,0,8.5,9,509.61035542,3.6778037589,182,1.9003984064,1.8970588235,0,,suburban,yes,false,9,b,true,false
1085763,0,0,329.94,0,54.99,54.99,-0.083347225,64,3364.4770016,10.666666667,64,0,0,19.333333333,18,560.74616694,0.1143219128,338.83333333,0.7525862069,0.75,0,,,unknown,false,0,aa,false,false
1085781,0,0,419.94,0,69.99,69.99,0.2727768685,0,3009.5873379,0,0,0,0,2,2,501.59788966,-0.218318298,151.5,1.1041666667,1.1014492754,0,,,no,false,8,c,true,true
1085786,0,0,179.96,0,44.99,44.99,-0.357193885,4,2303.4589023,1,4,0,0,2,2,575.86472557,0.2105710816,178.75,0.9751381215,0.978021978,0,,suburban,yes,true,9,aa,true,false
1085796,0,0,269.94,0,44.99,44.99,0,0,3998.1307706,0,0,0.8333333333,1,3.6666666667,4,666.35512844,0.0463932136,202,0.3772727273,0.3805970149,3.5,,suburban,yes,true,7,de,true,false
1085807,20.63872647,18.954590915,99.77,20.093766507,10,16.628333333,-0.623694154,0,933.66932776,0,0,0,0,1.1666666667,1,155.61155463,-0.762029396,58.333333333,3.6666666667,3.5833333333,0,professional,town,yes,false,9,aa,true,true
1085817,0,0,239.96,0,59.99,59.99,2.5434140579,0,2305.916036,0,0,0,0,7.25,7,576.47900899,3.1243141897,177.5,1.8514056225,1.859375,0,,suburban,yes,true,7,b,true,false
1085821,0,0,239.94,0,39.99,39.99,-0.333388898,0,279.02019017,0,0,0,0,1,1,46.503365029,-0.918612376,19.833333333,2.1315789474,2,0,,town,yes,true,6,c,true,true
1085832,0,0,268.5,0,44.75,44.75,0.1190297574,0,231.25839327,0,0,0,0,0,0,38.543065546,-0.19349217,9.3333333333,I,I,0,professional,,unknown,false,6,aa,true,true
1085844,118.06725219,118.06725219,81.95,118.06725219,44.99,81.95,0.8312849162,0,463.99472299,0,0,0,0,5,5,463.99472299,10.841971125,209,1.7866666667,1.7866666667,0,,,unknown,false,0,b,false,false
1085852,131.01716143,117.90435886,523,125.94665096,54.55,87.166666667,0.1227577791,8,4142.9581989,1.3333333333,8,0,0,1.5,2,690.49303314,0.6046010695,187,1.2944785276,1.2954545455,0,,town,no,false,7,b,true,false
1085872,79.418589177,79.418589177,79.49,79.418589177,59.49,79.49,-0.136072166,2,1508.4057754,2,2,2,2,6,6,1508.4057754,1.0259935942,220,0.6541353383,0.6541353383,1,,,yes,false,6,b,true,false
1085887,0,0,269.94,0,44.99,44.99,-0.434016857,0,2100.2454752,0,0,0,0,0,0,350.04091253,-0.75466527,0,,,0,,,unknown,false,0,aa,false,true
1085894,316.12870817,298.37091097,455.8,308.42251326,69.99,151.93333333,2.421871527,7,5021.6819033,2.3333333333,7,0,0,4.3333333333,4,1673.8939678,3.6656327068,278.66666667,0.9174311927,0.9133333333,0,,suburban,unknown,false,0,aa,false,false
1085904,22.171175541,0,301.43,7.390082919,49.99,50.238333333,-0.675284183,74,5026.3318947,12.333333333,74,0,0,8.6666666667,10,837.72198244,-0.53790207,272.83333333,1.0085889571,1.015503876,0,professional,,yes,false,4,aa,true,false
1085913,0,0,239.94,0,39.99,39.99,-0.200040008,0,2024.8633172,0,0,4.6666666667,4,10.166666667,9,337.47721954,-0.582729368,177.5,1.2004132231,1.2,0,,suburban,no,false,3,aa,true,true
1085929,0,0,269.94,0,44.99,44.99,0.1250312578,0,2417.8176542,0,0,0,0,6.1666666667,5,402.96960904,0.2322561612,34.5,0.5923076923,0.5909090909,0,,rural,yes,false,7,aa,true,false
1085930,137.21083895,135.67779368,173.56,136.44431631,44.99,86.78,0.9479884419,0,1712.1653041,0,0,2.5,2,20,18,856.08265203,1.1866345337,307,0.91875,0.9166666667,3.5,professional,suburban,yes,true,9,aa,true,false
1085944,1.939902048,0,302.04,0.772959988,59.99,60.408,-0.314468279,14,6047.5004434,2.8,14,4.8,4,16.6,17,1209.5000887,0.4373791922,555.6,0.4800213106,0.48,0,,,unknown,false,0,de,false,false
1085963,71.721268276,65.234354761,433.88,67.744401962,49.52,72.313333333,0.180758988,19,1909.5139201,3.1666666667,19,3.5,3,20.166666667,20,318.25232002,-0.732266733,93.333333333,4.8947368421,4.9411764706,0,,,unknown,false,0,de,false,false
1085972,0,0,329.94,0,54.99,54.99,-0.224837891,20,5143.8786601,3.3333333333,20,0,0,3.3333333333,3,857.31311001,1.8219300432,83.666666667,1.1545064378,1.1590909091,0,,,unknown,false,0,de,false,false
1085977,0,0,424.95,0,84.99,84.99,0.545553737,22,5466.110104,4.4,22,1,1,4,4,1093.2220208,0.1874688759,457.8,0.8444802579,0.8441064639,0,,,no,false,0,b,false,false
1085981,0,0,239.94,0,39.99,39.99,-0.529474056,78,2564.9803503,13,78,0,0,3.5,3,427.49672505,-0.643067275,171,1.4312796209,1.4264705882,0,,suburban,unknown,false,4,b,true,false
1085995,41.308034672,39.680733903,272.1,40.62516475,46.37,54.42,0.3063265816,70,4332.2632404,14,70,0,0,29,32,866.45264809,0.9681403168,278.8,0.6059907834,0.6073619632,0,,,unknown,false,0,aa,false,false
1085999,29.540252425,25.349184242,289.82,27.29788999,46.28,48.303333333,-0.095137825,42,5782.7033257,7,42,0.6666666667,1,20.833333333,20,963.78388761,0.0750012189,307.66666667,0.5777777778,0.5762711864,0,,,unknown,false,0,aa,false,false
1086008,0,0,93.6,0,23.4,23.4,-0.504971441,0,40.670960602,0,0,0,0,0,0,10.167740151,-0.988090031,0,,,0,professional,town,no,true,6,de,true,true
1086017,110.80251442,94.249912366,426.87,101.03038329,44.99,71.145,1.9273504274,6,2600.8335058,1,6,0,0,3.6666666667,4,433.47225097,46.675722392,43.333333333,1.1848739496,1.1739130435,0,,,no,false,7,b,true,false
1086027,36.048698712,32.227662696,289.66,33.479073534,44.99,48.276666667,-0.305109489,35,2215.6404366,5.8333333333,35,0,0,6.6666666667,6,369.2734061,-0.265010766,98.666666667,3.0547945205,3.0416666667,1.6666666667,professional,town,yes,true,6,a,true,false
1086031,75.895186086,65.456928208,251.66,69.957677312,44.99,62.915,0.2506302521,0,3247.9805545,0,0,1.5,1,14.5,12,811.99513862,1.2911312314,241.75,0.7973977695,0.7971014493,0,,suburban,yes,false,6,aa,true,false
1086046,50.083586932,42.595873988,474.75,47.657620592,36.49,79.125,0.3171510163,35,6482.2003015,5.8333333333,35,1,1,5,5,1080.3667169,0.2528716684,249.66666667,0.817961165,0.8195488722,33.5,,,unknown,false,5,de,true,false
1086054,116.76563089,116.76563089,70.88,116.76563089,39.91,70.88,-0.096033669,0,494.57425381,0,0,0,0,6,6,494.57425381,-0.527419601,251,1.8202247191,1.8202247191,0,,,unknown,false,3,aa,true,true
1086059,0,0,269.94,0,44.99,44.99,-0.365265237,0,1803.9996472,0,0,0,0,1,1,300.66660786,-0.332254466,91.833333333,3.2384615385,3.2083333333,0,self-employed,suburban,yes,false,6,aa,true,true
1086071,115.86246672,104.27295068,443.59,109.85796737,29.57,88.718,1.0246721494,14,1249.5820985,2.8,14,0.4,0,1,1,249.9164197,-0.190967278,96.4,0.5548387097,0.5606060606,0,,,no,true,1,aa,true,false
1086083,0,0,335.52,0,55.92,55.92,-0.386101658,0,2033.0900015,0,0,0,0,11.833333333,13,338.84833358,0.383503694,91.333333333,1.502283105,1.5,2.1666666667,,town,no,false,2,c,false,false
1086090,0,0,224.95,0,44.99,44.99,-0.195457797,23,1780.9198038,4.6,23,0,0,2,2,356.18396075,-0.075187386,123.2,1.4939271255,1.5106382979,0,,town,unknown,true,6,aa,true,false
1086102,0,0,269.94,0,44.99,44.99,0,0,5730.9143522,0,0,0,0,5.5,6,955.15239203,1.9262049523,338.16666667,0.5559815951,0.5570175439,0,professional,suburban,yes,true,7,aa,true,false
1086120,0,0,271.14,0,45.19,45.19,0.0044454323,8,968.23716976,1.3333333333,8,1.6666666667,1,1,1,161.37286163,-0.826076022,71.166666667,1.3206521739,1.3333333333,0,,suburban,no,false,2,gy,true,true
1086121,106.39454187,98.603568684,345.14,102.051765,54.99,86.285,0.8696614295,94,5904.0807936,23.5,94,0,0,4,4,1476.0201984,7.1447525859,473.25,0.6605263158,0.6605839416,1,,,unknown,false,0,z,false,false
1086146,0,0,296.52,0,29.99,59.304,-0.304651438,0,818.7256958,0,0,2,2,5.8,6,163.74513916,-0.889425734,103.8,0.7128712871,0.7068965517,0,,,yes,false,9,aa,true,true
1086147,0,0,476.18,0,54.99,79.363333333,0.4090212766,0,1301.4696334,0,0,0,0,2,2,216.91160556,0.3794879856,43.5,2.3037974684,2.3076923077,36.5,,suburban,unknown,false,0,aa,false,false
1086154,61.958484044,54.43624475,194.11,58.865609669,29.99,48.5275,-0.418096158,17,1620.8764636,4.25,17,0,0,10,10,405.21911591,0.9672758179,184.25,0.8287841191,0.8301886792,0,,,unknown,false,3,aa,true,false
1086173,42.040919907,40.16351099,419.08,41.24760602,59.99,69.846666667,0.4278596637,47,4182.2110465,7.8333333333,47,2.1666666667,2,10.666666667,12,697.03517442,0.784384802,283.83333333,1.5609022556,1.5537190083,0,,town,yes,false,7,de,true,false
1086178,0,0,44.99,0,44.99,44.99,-0.345885432,0,332.64411704,0,0,0,0,0,0,332.64411704,-0.561601217,0,,,0,,town,no,false,7,gy,true,true
1086192,14.557597614,12.687637784,404.46,13.598233412,129.99,134.82,2.0424538786,3,6182.9668741,1,3,0,0,34,39,2060.988958,4.8110487971,776.33333333,1.6257046223,1.6281588448,0,,,unknown,false,0,c,false,false
1086194,0,0,329.94,0,54.99,54.99,-0.598261251,100,4381.4793539,16.666666667,100,0.6666666667,1,6.5,6,730.24655899,-0.645043701,219.16666667,0.9597615499,0.9619047619,0.8333333333,,,yes,true,7,aa,true,false
1086202,65.334046056,58.810906206,188.3,62.819002394,40.5,62.766666667,0.1813056919,0,1303.4605587,0,0,0,0,2.6666666667,2,434.4868529,-0.349748677,214.33333333,2.6123595506,2.606557377,0,,,no,false,3,de,true,true
1086211,0,0,329.94,0,54.99,54.99,-0.153479064,85,3630.8340604,14.166666667,85,1,1,7,8,605.13901006,0.2389277403,236,0.8015267176,0.8,0,,,yes,false,3,de,true,false
1086219,0,0,73.98,0,36.99,36.99,-0.327332242,2,50.455723694,1,2,1.5,1,2,2,25.227861847,-0.955609066,4,1,1,0,,suburban,yes,false,9,de,false,true
1086223,88.589903704,77.231307279,680.81,82.505789933,104.99,113.46833333,2.1116517978,24,8438.5436227,4,24,0,0,33.666666667,36,1406.4239371,52.784772348,167.5,1.3372093023,1.3432835821,0,retired,town,yes,true,7,aa,true,false
1086234,0,0,239.96,0,59.99,59.99,-0.478801043,0,71.783146234,0,0,0,0,0,0,17.945786559,-0.986425109,6.5,0.4444444444,0.5,0,retired,town,no,false,9,b,true,true
1086235,0,0,359.94,0,59.99,59.99,0,9,3013.0318129,1.5,9,0,0,2.6666666667,3,502.17196882,28.807465543,116.5,2.092920354,2.1,0,,town,no,false,0,b,false,false
1086249,0,0,419.94,0,69.99,69.99,0.1666944491,0,1181.6013991,0,0,0.5,0,1,1,196.93356651,-0.640694139,69.5,3.2551020408,3.25,0.6666666667,,town,no,false,9,a,false,true
1086259,2080.1310919,1774.8577687,3054.5,1943.6743176,200.15,509.08333333,6.1901700243,0,35394.728088,0,0,1,1,25.5,28,5899.121348,31.058622914,2716,1.7406659939,1.7415295257,23.5,,,no,false,4,aa,true,false
1086262,0,0,90.96,0,45.48,45.48,-0.909625626,32,805.83408687,16,32,2,2,1.5,2,402.91704344,-0.932827584,109.5,1.28125,1.2857142857,0,,suburban,yes,true,6,de,true,false
1086270,107.10187481,91.67304415,529.12,98.475330296,69.99,88.186666667,0.8883025506,0,7196.8884913,0,0,2,2,2.5,2,1199.4814152,1.7580939802,295.5,1.7789968652,1.7821782178,3.3333333333,,town,unknown,false,0,aa,false,false
1086273,0,0,254.97,0,84.99,84.99,-0.010363298,3,2822.500271,1,3,0,0,8.3333333333,8,940.83342368,-0.195388523,258,0.5731707317,0.575,0,,,unknown,false,0,b,false,true
1086281,87.150583238,80.826600646,436.75,83.42014519,59.99,72.791666667,-0.144016943,29,5930.6716504,4.8333333333,29,1.5,2,17,16,988.44527507,-0.043864893,517.83333333,1.561417972,1.5642458101,0,professional,suburban,yes,true,9,b,true,false
1086294,0,0,195.9,0,32.65,32.65,-0.551202749,7,1595.9139836,1.1666666667,7,0,0,1,1,265.98566393,-0.681869162,38.333333333,0.8699186992,0.8636363636,0,,,unknown,false,0,c,false,true
1086299,61.754345384,59.997587874,249.98,60.813307057,64.99,83.326666667,1.52618683,59,3166.7252499,19.666666667,59,0,0,34.333333333,29,1055.5750833,2.9853774145,252.66666667,0.4921259843,0.4943820225,0,,town,unknown,false,0,de,false,false
1086312,0,0,239.94,0,39.99,39.99,-0.515155189,0,1675.5984809,0,0,0,0,1,1,279.26641349,-0.729832385,48,2,2,0,professional,town,yes,true,5,aa,true,true
1086324,60.517595872,53.526699897,152.36,56.44898139,10,25.393333333,-0.343335834,0,2201.8204987,0,0,0.5,0,2.3333333333,2,366.97008311,0.0930868519,112.33333333,1.9177489177,1.9411764706,0,,,unknown,true,8,aa,true,false
1086334,13.723994598,12.888031905,134.56,13.426419106,43.78,44.853333333,0.7044935263,35,3291.3965638,11.666666667,35,1,1,2,2,1097.1321879,2.3473377309,135.66666667,0.375,0.3737373737,0,clerical,town,yes,true,4,c,true,false
1086348,0,0,44.99,0,44.99,44.99,0.0051385165,0,87.085574575,0,0,0,0,2,2,87.085574575,-0.920746709,37,5.1666666667,5.1666666667,0,professional,,yes,true,7,aa,true,true
1086352,0,0,239.94,0,39.99,39.99,-0.111135808,0,192.08011838,0,0,0,0,1,1,32.013353064,-0.622438317,11.833333333,3.4375,3,0,professional,suburban,yes,false,8,aa,true,true
1086364,0,0,60.04,0,19.75,20.013333333,-0.505876469,0,0.7952879608,0,0,0,0,0,0,0.2650959869,-0.992150974,0,,,0,,suburban,unknown,false,6,z,false,true
1086369,76.334407356,64.833365362,566.16,70.46922987,88.05,94.36,3.5976720648,69,7706.1544461,11.5,69,1.8333333333,2,16,17,1284.3590744,5136.5168571,478.33333333,0.6297558206,0.6303630363,0,,,unknown,false,0,c,false,false
1086381,118.54562394,98.96043458,601.45,107.53092547,84.99,120.29,0.332526142,0,8339.4067633,0,0,3.4,4,6.2,7,1667.8813527,0.3096251414,757,1.7668128655,1.7649122807,9.2,,suburban,unknown,false,0,b,false,false
1086382,0,0,588.36,0,98.06,98.06,-0.189988435,11,9261.1177136,1.8333333333,11,0,0,8,8,1543.5196189,-0.072072653,306.5,0.9752953813,0.975308642,0.1666666667,,,unknown,false,0,aa,false,true
1086398,0,0,269.94,0,44.99,44.99,-0.541199266,0,2583.9425692,0,0,1,1,0,0,430.65709487,-0.722918013,93.166666667,1.1094339623,1.1086956522,0,,,yes,false,4,aa,true,true
1086402,0,0,94.98,0,47.49,47.49,0.055567904,0,1127.4658838,0,0,0,0,7,6,563.73294192,0.2246722531,145,0.550802139,0.5494505495,0,,rural,yes,true,9,b,true,false
1086416,0,0,239.94,0,39.99,39.99,-0.157927985,0,1487.6156595,0,0,0,0,3.3333333333,4,247.93594324,-0.526012299,48.166666667,1.4913793103,1.5,1,self-employed,,no,false,9,aa,true,true
1086427,0,0,269.94,0,44.99,44.99,0.1250312578,0,1498.7322782,0,0,0,0,4,4,249.78871304,-0.041157089,50.166666667,1.3700787402,1.380952381,1,professional,suburban,yes,false,9,aa,true,true
1086433,476.05207352,419.1933268,592.78,440.83443767,83.98,197.59333333,3.3805290064,58,6375.5384267,19.333333333,58,7.6666666667,7,5,5,2125.1794756,7.6812403064,706,1.4457274827,1.4436860068,0,clerical,,no,false,1,c,true,false
1086440,0,0,224.95,0,44.99,44.99,-0.771717069,249,5651.0409893,49.8,249,1,1,1.2,1,1130.2081979,-0.498836595,270.2,0.5387243736,0.5357142857,0,,,yes,true,1,de,true,false
1086444,100.04991201,90.379065149,421.91,94.991622738,49.99,70.318333333,0.5378973105,55,3694.7632847,9.1666666667,55,2.8333333333,3,4.1666666667,4,615.79388078,-0.399137842,226.5,0.7202531646,0.7194244604,0,,,unknown,false,0,de,false,false
1086456,0,0,285.1,0,94.99,95.033333333,0.3728862552,3,3951.31835,1,3,1,1,10.666666667,10,1317.1061167,1.0253893317,307,1.3082706767,1.3082706767,3,retired,,yes,false,2,aa,true,false
1086457,0,0,239.94,0,39.99,39.99,-0.579008317,0,635.09211756,0,0,0,0,1,1,105.84868626,-0.911387443,36.833333333,1.3510638298,1.3529411765,0,,,yes,true,6,de,true,true
1086463,0,0,269.94,0,44.99,44.99,0.1250312578,6,2816.7793459,1,6,0,0,2.5,3,469.46322431,2.7845668761,79.166666667,0.7723880597,0.7619047619,0,,suburban,no,false,8,aa,true,false
1086475,170.88212057,141.61525387,847.35,155.60889838,112.02,141.225,2.0971326962,74,16027.0055,12.333333333,74,1.6666666667,2,26.166666667,30,2671.1675834,5.2574501319,659.16666667,0.9944528492,0.9941520468,0,,suburban,unknown,false,0,de,false,false
1086483,154.08040098,139.86538394,355.66,150.25056682,44.99,88.915,-0.368523037,4,3342.1341081,1,4,3,3,6.25,6,835.53352702,-0.694991303,202.5,1.004950495,1,0,,suburban,unknown,false,0,aa,false,true
1086502,0,0,269.94,0,44.99,44.99,-0.488691897,14,1271.1769853,2.3333333333,14,1.5,2,2.8333333333,3,211.86283088,-0.738528112,76.666666667,3.4660194175,3.4444444444,2.1666666667,,,yes,false,3,c,true,false
1086523,62.990424737,55.09903686,218.98,58.333867641,44.99,54.745,0.2451655924,0,1762.8585017,0,0,0,0,11.25,12,440.71462541,1.128632764,225.5,1.087962963,1.0869565217,0,,,unknown,false,0,z,false,false
1086526,32.176234405,28.766430712,441.51,30.308717651,69.99,73.585,0.3305962156,0,4092.6349373,0,0,0,0,28.166666667,23,682.10582288,0.5009807862,136.33333333,1.664495114,1.6603773585,0,,suburban,unknown,false,0,aa,false,false
1086543,0,0,299.94,0,49.99,49.99,-0.329353367,20,2953.1710456,3.3333333333,20,0,0,1,1,492.19517427,-0.33087699,124.16666667,2.6881188119,2.71875,0,professional,town,yes,true,3,de,true,false
1086552,0,0,305.22,0,50.87,50.87,0.0176035207,0,98.121289686,0,0,0,0,1.1666666667,1,16.353548281,-0.96605959,2,I,I,1,professional,town,yes,false,9,aa,true,true
1086559,32.968847652,27.347019176,213.54,30.141260344,37.52,42.708,-0.113033222,5,2374.0730617,1,5,0,0,12.6,14,474.81461233,28.715519652,130,2.1400966184,2.1707317073,0,,suburban,yes,true,6,de,true,false
1086562,0,0,269.94,0,44.99,44.99,-0.002881206,0,1043.3714629,0,0,0,0,1.1666666667,1,173.89524382,-0.587202012,80.166666667,2.1854304636,2.2142857143,0,,,no,false,7,aa,true,true
1086576,0,0,89.98,0,44.99,44.99,0,0,226.26692453,0,0,0,0,3,3,113.13346227,-0.402153047,11.5,0.7692307692,0.7142857143,3,,town,yes,false,7,aa,true,true
1086578,0,0,269.94,0,44.99,44.99,0,0,1190.2468186,0,0,0.3333333333,0,2.5,3,198.37446977,0.6707826816,68.833333333,2.4416666667,2.4,0,,,unknown,false,0,aa,false,false
1086592,254.5429395,222.50947613,419.76,237.1697143,56.49,139.92,2.0831295844,23,5553.4311885,7.6666666667,23,2.6666666667,3,22,24,1851.1437295,8.2260382035,764,0.3950091296,0.3951310861,0,,suburban,unknown,true,5,de,true,false
1086595,0,0,299.94,0,49.99,49.99,-0.639607815,6,977.14281489,1,6,0,0,2.3333333333,3,162.85713582,-0.905311867,27.5,1.7966101695,1.8,0,student,town,no,false,9,aa,true,true
1086605,222.28769981,194.56420402,780.34,210.27330693,59.99,195.085,3.0116023205,60,7957.0586883,15,60,0,0,25,22,1989.2646721,10.205526792,377,0.8168674699,0.815,79,,,unknown,false,0,z,false,false
1086610,0,0,107,0,17.5,17.833333333,-0.911937768,0,53.741576121,0,0,0,0,0,0,8.9569293536,-0.995437751,1,0,0,0,,suburban,no,true,9,aa,true,true
1086618,0,0,50.38,0,10,10.076,-0.433748584,0,2077.2966793,0,0,0,0,4,4,415.45933586,45.296049678,56.6,1.1119402985,1.1153846154,0,,,unknown,false,0,aa,false,false
1086629,0,0,224.95,0,44.99,44.99,3.499,0,1368.8673795,0,0,0,0,1.8,2,273.77347589,-0.306532258,105,1.5119617225,1.511627907,0,,suburban,unknown,false,9,aa,true,true
1086633,0,0,239.94,0,39.99,39.99,-0.111135808,0,1785.546889,0,0,0,0,0,0,297.59114816,0.0855233935,96.333333333,4.4018691589,4.4444444444,0,,town,unknown,false,7,aa,true,false
1086648,31.023589196,0,367.35,19.690707595,59.99,61.225,0.5146286572,18,7381.6542738,3,18,2.5,2,7.5,7,1230.2757123,2.9096252845,279.5,0.8448844884,0.843537415,0,clerical,town,no,false,6,aa,true,false
1086660,0,0,134.97,0,44.99,44.99,-0.257223048,3,228.2502899,1,3,0,0,2,2,76.083429966,-0.934270855,25.666666667,1.4838709677,1.4545454545,0,,rural,yes,false,6,aa,true,true
1086661,31.957759203,27.02713479,406.21,29.627352736,54.31,67.701666667,0.465881307,114,2499.417663,19,114,2.5,3,2.1666666667,2,416.5696105,4.838753503,144.83333333,1.3360215054,1.3382352941,3,,town,unknown,false,0,c,false,false
1086675,0,0,134.97,0,44.99,44.99,-0.317816528,3,1156.2249641,1,3,0,0,3.6666666667,4,385.40832138,-0.183773102,76.333333333,2.578125,2.5238095238,0,,,unknown,false,0,c,false,true
1086679,87.815959234,75.236912248,487.26,83.267844634,54.99,81.21,0.8530784619,22,3477.035415,3.6666666667,22,0,0,27.5,26,579.5059025,0.4636865595,212.83333333,1.3050541516,1.3103448276,0,,,no,true,3,b,true,false
1086694,198.20718897,170.65187392,679.44,185.39207788,59.99,113.24,0.3370516973,0,5994.3278468,0,0,4.6666666667,5,2,2,999.05464114,0.8098268572,248.5,2.7651515152,2.7846153846,3,crafts,rural,no,false,2,aa,true,false
1086718,206.65204305,178.6319486,686.06,191.62666031,54.99,114.34333333,0.0515833857,38,8362.4206537,6.3333333333,38,0.1666666667,0,5.3333333333,5,1393.7367756,0.519846316,372.33333333,0.7358197358,0.7359307359,0,,suburban,yes,false,7,b,true,false
1086730,0,0,80.33,0,7.5,13.388333333,-0.88747654,9,644.64000981,1.5,9,1.5,1,1,1,107.44000163,-0.929543332,33.166666667,1.3411764706,1.3571428571,0,,,yes,false,1,b,false,true
1086735,61.23987169,52.332749256,303.44,55.494506402,44.99,60.688,3.4814253222,0,2644.2893767,0,0,7.4,8,4.8,6,528.85787534,4.3494382338,138.8,1.1552795031,1.1594202899,0,,town,yes,false,6,aa,true,false
1086746,0.5457571726,0.4513878295,66.86,0.5040864584,10,11.143333333,-0.80984605,0,2307.016609,0,0,0,0,1,1,384.50276817,-0.311732691,47.833333333,3.3484848485,3.3636363636,0,,suburban,unknown,false,0,aa,false,true
1086754,38.089327508,38.089327508,76.27,38.089327508,44.99,76.27,5.7855871886,0,544.44172148,0,0,1,1,3,3,544.44172148,0.3969997008,136,1.4727272727,1.4727272727,28,,suburban,unknown,false,6,aa,true,false
1086756,0,0,323.94,0,53.99,53.99,-0.2921201,7,2524.2477055,1.1666666667,7,0.5,0,1,1,420.70795092,-0.253040086,115.16666667,0.4547368421,0.4545454545,0,,,no,false,6,gy,false,true
1086768,0,0,314.94,0,52.49,52.49,-0.027782923,39,2232.689797,6.5,39,0,0,12.666666667,12,372.11496616,-0.04163569,132.33333333,1.1693989071,1.171875,0.6666666667,,suburban,unknown,false,6,aa,true,false
1086778,67.003782076,61.745107676,169.77,64.493155699,10,33.954,-0.377786245,0,2417.7331624,0,0,0,0,1,1,483.54663247,0.3337227465,69.2,1.6015037594,1.5862068966,0,,suburban,unknown,false,6,aa,true,false
1086788,0,0,299.94,0,49.99,49.99,0.5306184936,0,201.67666204,0,0,0,0,0,0,33.612777006,-0.939583647,6.5,5.5,5,0,,,yes,false,2,c,true,true
1086798,0,0,329.94,0,54.99,54.99,0.100020004,0,1461.5202781,0,0,0,0,3.3333333333,4,243.58671302,6.4954935626,101.66666667,2.0964467005,2.0625,0,,suburban,unknown,false,4,b,true,false
1086799,1.5633516189,1.3901858883,61.98,1.4691600099,10,20.66,-0.621203855,0,1803.5848382,0,0,2,2,5.6666666667,6,601.19494607,1.6096186746,190,4.3773584906,4.3888888889,4.6666666667,,rural,unknown,false,0,aa,false,false
1086821,519.24324449,519.24324449,139.65,519.24324449,9.66,139.65,5.7042726836,8,2658.6847314,8,8,0,0,18,18,2658.6847314,3.328029003,444,0.8893617021,0.8893617021,0,,suburban,unknown,false,0,aa,false,false
1086829,0,0,359.94,0,59.99,59.99,-0.570426065,6,4920.2234497,1,6,0.1666666667,1,5.6666666667,6,820.03724162,-0.659367142,274.33333333,1.0371287129,1.033557047,0,student,,no,false,4,aa,true,true
1086847,30.71080218,25.888477409,111.86,28.937796663,10,18.643333333,-0.690781797,0,3806.9816002,0,0,0.5,0,3.5,3,634.49693337,-0.330816453,199,1.985,1.96875,0,,town,no,false,3,a,true,true
1086858,87.649593759,76.428345456,487.32,79.766088738,52.49,81.22,3.6075471698,67,4217.1762134,11.166666667,67,0,0,7.8333333333,6,702.86270224,0.1373250321,210.33333333,2.8012048193,2.8148148148,0,,town,yes,true,7,de,true,false
1086865,0,0,189.96,0,47.49,47.49,-0.444366444,4,3013.8059869,1,4,0,0,5.75,5,753.45149672,0.0850062845,156.75,0.8121387283,0.8139534884,0,self-employed,town,yes,false,8,aa,true,false
1086883,20.711209233,17.981189051,102.42,19.148246544,10,17.07,-0.637186776,6,4527.1417209,1,6,0,0,13.166666667,12,754.52362015,0.1104791168,167.16666667,1.0637860082,1.0674157303,0,professional,town,yes,true,6,aa,true,false
1086886,124.57660538,116.19909009,240.95,120.71844093,39.99,80.316666667,3.5664538595,0,1371.2951979,0,0,0,0,7,7,457.09839932,-0.50020517,210.33333333,0.9237804878,0.9292929293,0,,,yes,true,6,b,true,true
1086904,228.88350434,198.3891651,916.74,211.93271219,94.99,152.79,0.860701576,6,7295.8147876,1,6,6,6,27,23,1215.9691313,2.0365060868,237,7.2674418605,7.2,7.1666666667,,,no,false,7,aa,true,false
1086920,0,0,239.94,0,39.99,39.99,-0.726844262,0,298.88467401,0,0,0,0,0,0,49.814112334,-0.959010041,22.666666667,10.333333333,10.5,0,,,unknown,false,0,c,false,true
1086940,0,0,239.96,0,59.99,59.99,0.5001250313,19,2848.1783655,4.75,19,0,0,12.5,12,712.04459138,13.961479494,173.25,1.0936555891,1.0888888889,2,,,unknown,false,0,z,false,false
1086948,0,0,352.8,0,58.06,58.8,-0.000166694,16,2990.8106047,2.6666666667,16,0.6666666667,1,3.8333333333,4,498.46843412,-0.388065935,239.5,1.1641566265,1.1619047619,0,,,unknown,false,7,z,true,false
